AGEB_ID,GRAPROES_C,VPH_AGUADV_%,PDER_SS_%,ARR_LBIEN_%,Education (percentile),Water (percentile),Health (percentile),Poverty (percentile)
2284,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan
2285,12.25,96.19565217,71.75572519,65,0.833,0.452,0.897,0.668
2286,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan
2287,9.77,95.40229885,58.55161787,65,0.517,0.382,0.454,0.668
2288,13.79,96.73539519,77.11376715,65,0.945,0.508,0.978,0.668
2289,13.26,96.15384615,77.33333333,65,0.9,0.448,0.978,0.668
2290,13.91,98.92008639,72.41609246,65,0.955,0.889,0.917,0.668
2291,14.18,94.99404052,78.31159918,65,0.975,0.354,0.983,0.668
2294,12.49,93.55555556,62.98674399,65,0.849,0.281,0.587,0.668
2295,8.54,95.99780702,51.56731038,65,0.216,0.429,0.265,0.668
2296,9.64,98.10462472,53.94736842,65,0.487,0.717,0.326,0.668
2297,10.43,99.5951417,67.1875,65,0.658,0.979,0.752,0.668
2301,8.23,99.84152139,52.8831563,65,0.148,0.991,0.298,0.668
2303,14.61,96.18937644,79.15259441,65,0.994,0.451,0.985,0.668
2304,14.56,96.75925926,70.43701799,65,0.993,0.512,0.868,0.668
2306,9,98.37398374,52.02193283,65,0.316,0.773,0.277,0.668
2307,10.98,98.27586207,68.5599541,65,0.737,0.752,0.807,0.668
2308,11.07,100,69.86899563,65,0.748,0.992,0.851,0.668
2309,12.88,98.40319361,67.95228628,65,0.875,0.778,0.782,0.668
2310,9.8,97.10626186,59.25546885,65,0.525,0.554,0.475,0.668
2311,9.04,99.04655076,54.88452159,65,0.327,0.911,0.352,0.668
2312,8.28,98.22380107,50.57089475,65,0.16,0.736,0.239,0.668
2316,12.19,98.32268371,81.9637883,65,0.83,0.761,0.99,0.668
2317,7.87,98.18607373,54.34974934,65,0.082,0.73,0.337,0.668
2318,8.92,88.95068595,60.08297954,65,0.294,0.171,0.496,0.668
2319,8.41,99.32182491,51.29419192,65,0.186,0.952,0.255,0.668
2320,11.62,98.66962306,74.5991169,65,0.798,0.833,0.956,0.668
2321,9.15,99.54954955,58.62676056,65,0.358,0.974,0.456,0.668
2322,11.09,98.54014599,64.00797607,65,0.752,0.81,0.623,0.668
2323,11.46,98.61111111,69.40639269,65,0.785,0.823,0.836,0.668
2324,13.66,96.74085851,72.65512266,65,0.932,0.509,0.922,0.668
2325,12.44,95.98214286,63.07554761,65,0.845,0.427,0.592,0.668
2326,11.21,93.96853147,67.58893281,65,0.765,0.297,0.765,0.668
2327,9.95,96.23352166,56.73693859,65,0.558,0.457,0.406,0.668
2329,8.04,99.23599321,53.24805117,65,0.109,0.943,0.308,0.668
2330,8.68,98.91067538,58.50599782,65,0.243,0.887,0.454,0.668
2331,8.38,96.875,56.39262269,65,0.178,0.52,0.396,0.668
2332,12.47,99.31840312,72.66414141,65,0.848,0.952,0.923,0.668
2333,11.41,97.69076305,64.29980276,65,0.78,0.647,0.631,0.668
2335,8.96,98.46153846,61.54812767,65,0.307,0.789,0.539,0.668
2336,8.93,97.96557121,66.31742336,65,0.297,0.694,0.718,0.668
2337,11.15,97.53208292,70.70543888,65,0.759,0.618,0.872,0.668
2338,13.09,98.75968992,68.29506595,65,0.888,0.854,0.797,0.668
2339,8.28,99,51.11147434,65,0.16,0.903,0.252,0.668
2340,7.83,98.96249002,47.33033444,65,0.073,0.898,0.175,0.668
2341,9.42,98.63883848,63.10368505,65,0.432,0.829,0.593,0.668
2342,9.51,97.56418697,58.63651819,65,0.453,0.625,0.456,0.668
2343,9.92,97.96437659,58.93290218,65,0.55,0.693,0.464,0.668
2344,8.11,99.25768823,50.05175983,65,0.121,0.946,0.226,0.668
2345,8.19,99.23547401,48.05738195,65,0.138,0.943,0.186,0.668
2346,9.21,99.55499046,52.42238144,65,0.376,0.974,0.288,0.668
2349,8.82,98.91846922,54.90630667,65,0.269,0.888,0.353,0.668
2350,8.26,99.227302,49.16938111,65,0.154,0.942,0.206,0.668
2351,11.92,97.07158351,58.98345154,65,0.815,0.549,0.466,0.668
2353,13.89,98.4375,75.48638132,65,0.953,0.785,0.968,0.668
2354,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan
2355,11.31,98.7628866,63.89737324,65,0.773,0.854,0.619,0.668
2356,8.98,99.82638889,64.97199483,65,0.311,0.99,0.654,0.668
2358,13.49,96.93693694,68.83116883,65,0.921,0.527,0.816,0.668
2360,13.19,95.77861163,67.00507614,65,0.895,0.408,0.745,0.668
2361,11.19,97.37442922,65.19410977,65,0.761,0.594,0.665,0.668
2362,11.23,97.88213628,66.29511677,65,0.766,0.679,0.716,0.668
2363,12.42,98.52941176,69.45514584,65,0.844,0.808,0.836,0.668
2367,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan,np.nan
2369,9.31,98.33795014,69.1689008,53,0.401,0.764,0.828,0.223
2370,9.71,96.81372549,72.39534152,53,0.504,0.516,0.916,0.223
2371,9.91,98.76712329,68.65618299,53,0.548,0.855,0.81,0.223
2374,9.02,100,56.25,53,0.322,0.992,0.392,0.223
2376,8.74,88.88888889,67.51824818,53,0.253,0.17,0.762,0.223
2377,9.88,97.41863075,54.90528697,40,0.543,0.599,0.353,0.061
2378,8.95,98.11320755,48.69154145,40,0.304,0.719,0.198,0.061
2379,8.46,95.1986755,38.02508461,40,0.199,0.367,0.045,0.061
2380,8.39,98.8988989,45.03113325,40,0.182,0.883,0.129,0.061
2382,8.11,97.68076398,44.80106988,40,0.121,0.644,0.126,0.061
2383,8.26,97.98206278,43.75690608,40,0.154,0.696,0.11,0.061
2384,8.14,98.60465116,41.50022193,40,0.129,0.821,0.082,0.061
2385,8.19,98.63574352,42.81303602,40,0.138,0.828,0.097,0.061
2386,7.96,99.82964225,39.84962406,40,0.094,0.99,0.061,0.061
2387,7.85,98.36527621,40.7784744,40,0.077,0.771,0.073,0.061
2388,9.96,97.41873805,51.27326151,40,0.56,0.599,0.255,0.061
2389,10.45,94.56928839,51.53374233,40,0.663,0.33,0.264,0.061
2390,9.63,97.11538462,48.75831486,40,0.485,0.556,0.2,0.061
2391,11.14,97.92682927,55.44818394,40,0.758,0.686,0.372,0.061
2392,9.53,98.35931091,46.84082625,40,0.456,0.769,0.163,0.061
2393,9.59,97.67080745,48.17798236,40,0.476,0.641,0.189,0.061
2394,9.79,96.99346405,55.33915379,40,0.521,0.538,0.368,0.061
2395,7.84,98.48178138,43.31707317,40,0.075,0.795,0.105,0.061
2396,7.89,97.37704918,37.90446841,40,0.085,0.594,0.044,0.061
2397,8.23,98.25949367,44.88090263,40,0.148,0.748,0.127,0.061
2403,8.03,35.35911602,30.58902276,40,0.107,0.044,0.012,0.061
2404,7.85,95.78313253,44.873502,40,0.077,0.409,0.126,0.061
2406,7.98,95.43147208,42.54709255,40,0.098,0.384,0.092,0.061
2408,8.07,90.93904448,46.20179198,40,0.114,0.208,0.152,0.061
2410,8.05,84.83709273,34.89002712,40,0.11,0.123,0.027,0.061
2411,7.8,98.60050891,43.66773911,40,0.067,0.819,0.108,0.061
2413,10.59,99.70972424,71.88438438,40,0.681,0.985,0.901,0.061
2414,8.83,94.33962264,37.86743516,40,0.271,0.32,0.043,0.061
2415,8.35,93.99061033,42.00735453,40,0.174,0.299,0.086,0.061
2416,8.51,97.79346867,47.15183019,40,0.211,0.663,0.17,0.061
2417,8.25,98.45505618,41.92515172,40,0.152,0.788,0.085,0.061
2418,8.12,93.26145553,42.12548015,40,0.124,0.271,0.087,0.061
2419,9.7,97.05882353,42.64705882,40,0.501,0.545,0.094,0.061
2420,9.93,98.35728953,49.37560976,40,0.553,0.769,0.212,0.061
2421,11.48,99.85875706,77.64705882,40,0.787,0.991,0.979,0.061
2422,10.37,98.75776398,72.26606539,40,0.649,0.854,0.912,0.061
2423,7.03,1.291989664,34.82688391,40,0.015,0.021,0.027,0.061
2424,10.64,97.87508049,71.1407044,40,0.688,0.678,0.882,0.061
2425,7.43,85.99640934,43.53852426,40,0.032,0.136,0.106,0.061
2426,6.86,52.44755245,33.17152104,40,0.01,0.052,0.018,0.061
2427,7.59,28.57142857,36.36363636,40,0.046,0.043,0.033,0.061
2428,8.93,97.59299781,47.40316137,40,0.297,0.63,0.177,0.061
2429,8.66,94.56521739,44.60999124,40,0.238,0.329,0.122,0.061
2430,8.78,77,44.40639269,40,0.262,0.091,0.12,0.061
2431,10.88,98.53146853,74.13760244,40,0.723,0.809,0.95,0.061
2433,8.28,66.66666667,32,40,0.16,0.068,0.015,0.061
2434,8.44,93.40354767,50.1036001,40,0.194,0.276,0.227,0.061
2435,8.21,96.97580645,47.00346706,40,0.144,0.534,0.166,0.061
2436,8.22,72.44897959,47.2,40,0.146,0.077,0.172,0.061
2438,7.83,28.64321608,44.20289855,40,0.073,0.043,0.117,0.061
2439,8.47,77.65108324,47.07666851,40,0.2,0.093,0.168,0.061
2440,8.01,81.87919463,48.33597464,40,0.104,0.108,0.191,0.061
2441,7.96,95.12195122,39.2390557,40,0.094,0.363,0.056,0.061
2442,8.38,94.10774411,45.09803922,40,0.178,0.306,0.13,0.061
2445,11.29,97.20730397,64.1033167,40,0.77,0.57,0.624,0.061
2446,7.86,20,50.70422535,40,0.079,0.037,0.241,0.061
2447,7.55,92.85714286,36.17021277,40,0.041,0.256,0.032,0.061
2448,6.63,81.04508197,36.91566265,40,0.006,0.105,0.037,0.061
2449,7.51,83.29896907,37.61329305,40,0.039,0.114,0.042,0.061
2450,8.47,81.29032258,48.78758487,40,0.2,0.106,0.202,0.061
2451,10.98,98.21428571,78.9311408,40,0.737,0.734,0.985,0.061
2452,10.86,97.49478079,77.80934343,40,0.72,0.613,0.98,0.061
2453,7.72,0,33.33333333,40,0.058,0,0.019,0.061
2454,8.42,97.25343321,44.63246959,40,0.188,0.576,0.123,0.061
2455,8.07,70.88235294,39.22237381,40,0.114,0.073,0.055,0.061
2456,8.89,88.77005348,46.56577416,40,0.286,0.169,0.158,0.061
2457,8.35,88.48413631,38.78172589,40,0.174,0.165,0.051,0.061
2458,8.08,86.45833333,40.20068318,40,0.115,0.141,0.067,0.061
2459,9.38,98.95287958,50.82742317,40,0.42,0.895,0.244,0.061
2460,10.19,91.9236417,54.18953531,40,0.61,0.23,0.333,0.061
2461,9.86,98.6328125,63.25648415,40,0.539,0.827,0.599,0.061
2462,9.34,91.74757282,59.69338869,40,0.41,0.225,0.486,0.061
2463,8.96,96.55172414,53.43915344,40,0.307,0.486,0.315,0.061
2464,9.54,89.74358974,46.36752137,40,0.46,0.186,0.155,0.061
2465,8.62,98.18181818,44.73684211,40,0.231,0.73,0.124,0.061
2466,8.64,64.98761354,33.08512779,40,0.235,0.067,0.017,0.061
2467,8.19,60.75949367,30.71801332,40,0.138,0.061,0.012,0.061
2468,7.21,2.994011976,28.22822823,40,0.021,0.026,0.008,0.061
2470,7.4,0,21.42857143,40,0.029,0,0.004,0.061
2471,8.31,97.17925387,44.76854788,40,0.167,0.565,0.125,0.061
2472,7.78,87.52834467,40.73869901,40,0.066,0.15,0.073,0.061
2473,7.56,71.56756757,38.99197593,40,0.043,0.075,0.053,0.061
2475,6.65,63.51156069,34.4259648,40,0.006,0.064,0.025,0.061
2476,6.43,0,42.30769231,40,0.003,0,0.088,0.061
2477,12.21,98.51485149,68.09116809,46,0.831,0.803,0.787,0.098
2478,9.58,93.79844961,46.1682243,46,0.473,0.29,0.151,0.098
2479,9.51,90.27777778,59.11764706,46,0.453,0.196,0.47,0.098
2480,9.65,97.06601467,43.74124895,46,0.491,0.547,0.11,0.098
2481,9.91,97.13467049,49.29006085,46,0.548,0.558,0.21,0.098
2483,11.08,96.07843137,45.8614347,46,0.75,0.44,0.144,0.098
2484,8.84,95.63543004,53.24088031,46,0.275,0.398,0.308,0.098
2485,8.17,86.24678663,36.40998122,46,0.133,0.139,0.034,0.098
2486,10.44,94.86725664,60.94562648,48,0.66,0.347,0.519,0.121
2487,9.14,97.8793591,55.13778608,48,0.354,0.678,0.359,0.121
2488,8.26,98.49137931,44.23710209,48,0.154,0.797,0.117,0.121
2489,8.83,99.30795848,49.17428688,48,0.271,0.951,0.207,0.121
2491,8.1,98.80774963,44.89065606,48,0.118,0.865,0.127,0.121
2492,8.87,87.69861609,46.34924687,48,0.281,0.153,0.154,0.121
2493,8.13,88.44801607,46.31009615,48,0.126,0.164,0.154,0.121
2494,9.25,97.51322751,49.83409119,48,0.387,0.614,0.22,0.121
2495,8.68,93.69369369,51.4623281,48,0.243,0.286,0.261,0.121
2496,8.18,97.38515901,44.71913892,48,0.136,0.596,0.124,0.121
2497,8.7,99.02985075,46.46700143,48,0.245,0.908,0.155,0.121
2498,7.51,80.66914498,42.35588972,48,0.039,0.104,0.089,0.121
2499,9.97,97.59036145,61.49082569,48,0.563,0.629,0.536,0.121
2500,10.14,99.12621359,72.05387205,48,0.599,0.926,0.905,0.121
2501,10.1,98.2739212,67.78846154,48,0.591,0.752,0.773,0.121
2502,9.19,98.17757009,55.58519893,48,0.368,0.729,0.374,0.121
2503,8.98,92.26319595,51.47157191,48,0.311,0.239,0.262,0.121
2504,10.43,98.48681366,69.7270182,48,0.658,0.796,0.845,0.121
2505,10.02,98.84551952,68.19334626,48,0.571,0.874,0.791,0.121
2506,9.93,98.86702445,67.4519929,48,0.553,0.878,0.762,0.121
2507,9.86,99.38884645,65.37799818,48,0.539,0.961,0.671,0.121
2508,11.43,96.32867133,72.47444735,48,0.783,0.465,0.919,0.121
2509,10.06,99.11788292,71.15059222,48,0.583,0.924,0.882,0.121
2510,9.1,94.51645065,37.36943082,43,0.34,0.327,0.039,0.095
2511,9.32,96.27791563,29.81067126,43,0.404,0.46,0.01,0.095
2512,9.25,94.57259159,23.17038712,43,0.387,0.33,0.005,0.095
2513,9.56,89.81233244,30.54417788,43,0.467,0.188,0.011,0.095
2514,8.98,95.16324063,46.63183943,33,0.311,0.366,0.159,0
2515,8.98,86.85491723,44.99429875,33,0.311,0.143,0.128,0
2516,8.1,98.09207798,43.92562415,33,0.118,0.715,0.113,0
2517,7.99,97.36425936,45.36656503,33,0.1,0.593,0.136,0
2518,8.03,98.29855538,45.84484057,33,0.107,0.756,0.143,0
2519,8.35,94.59093982,45.60252258,33,0.174,0.33,0.14,0
2520,8.59,94.29081178,45.99795292,33,0.224,0.316,0.147,0
2521,8.13,95.82309582,51.73402321,33,0.126,0.413,0.271,0
2522,8.7,98.1187291,44.92090339,33,0.245,0.72,0.128,0
2523,8.24,96.75850891,52.44491398,33,0.149,0.511,0.288,0
2524,8.09,99.12152269,52.10355987,33,0.117,0.925,0.278,0
2526,8.47,98.56,47.48535649,33,0.2,0.813,0.178,0
2527,7.81,96.93506494,47.74475988,33,0.069,0.527,0.183,0
2528,7.98,97.56944444,43.86985563,33,0.098,0.626,0.112,0
2529,8.06,94.56159822,41.13838684,33,0.113,0.329,0.078,0
2530,7.81,98.29059829,46.24226348,33,0.069,0.755,0.153,0
2531,7.71,95.72845156,49.9907115,33,0.057,0.405,0.224,0
2532,7.76,96.53594771,45.53151458,33,0.064,0.484,0.139,0
2533,7.83,98.31243973,45.50806547,33,0.073,0.759,0.138,0
2534,7.78,98.52681202,45.48349739,33,0.066,0.807,0.138,0
2535,8.01,98.72783346,45.21393035,33,0.104,0.847,0.132,0
2536,8.12,99.30313589,45.19833908,33,0.124,0.95,0.132,0
2537,8.12,96.57240788,41.06391926,33,0.124,0.489,0.076,0
2538,8.5,95.26479751,42.976295,33,0.209,0.373,0.101,0
2539,8.38,96.53141361,44.79238754,33,0.178,0.484,0.126,0
2540,8.19,97.11255156,42.66951741,33,0.138,0.555,0.094,0
2541,8.5,97.19970523,50.69792412,33,0.209,0.569,0.241,0
2542,8.54,98.60759494,50.86347344,33,0.216,0.821,0.245,0
2544,8.71,98.48214286,46.54990504,33,0.248,0.795,0.157,0
2545,8.27,98.45041322,43.98819769,33,0.157,0.787,0.114,0
2547,8.08,96.78714859,42.98157454,33,0.115,0.513,0.101,0
2548,8.04,98.09465274,47.62511954,33,0.109,0.715,0.18,0
2549,8.72,96.11486486,52.79520821,33,0.25,0.445,0.297,0
2550,8.71,96.19089317,46.64480874,33,0.248,0.451,0.16,0
2551,8.47,98.1192907,44.12141393,33,0.2,0.72,0.116,0
2552,8.27,93.49593496,37.29498989,33,0.157,0.279,0.039,0
2553,8.75,97.48953975,45.64474808,33,0.256,0.612,0.141,0
2554,7.94,99.49016752,44.11181244,33,0.093,0.97,0.116,0
2555,7.83,99.16016797,48.30447847,33,0.073,0.933,0.19,0
2556,7.64,98.94347596,43.59634445,33,0.05,0.893,0.107,0
2557,7.98,98.13432836,37.96791444,33,0.098,0.722,0.045,0
2559,7.94,97.62641899,43.74061092,33,0.093,0.636,0.11,0
2561,7.77,97.08798017,46.9978665,33,0.066,0.552,0.166,0
2562,7.59,97.59168035,49.60784314,33,0.046,0.63,0.217,0
2563,7.76,98.36759371,45.91510726,33,0.064,0.771,0.145,0
2565,8.02,85.85546634,39.82944219,33,0.105,0.134,0.06,0
2566,7.89,92.37560193,39.54100828,33,0.085,0.242,0.059,0
2568,7.61,92.5445705,47.55094044,33,0.048,0.246,0.179,0
2569,7.76,98.60990443,49.18032787,33,0.064,0.822,0.208,0
2570,7.59,96.74267101,50.52821438,33,0.046,0.509,0.237,0
2571,7.52,81.83791606,42.70918954,33,0.04,0.107,0.095,0
2572,8.27,71.10552764,46.00253807,33,0.157,0.074,0.147,0
2574,7.45,93.88418998,39.21568627,33,0.033,0.293,0.055,0
2578,7.49,10.07751938,45.14032496,33,0.035,0.031,0.131,0
2580,7.98,97.84449577,45.27896996,33,0.098,0.672,0.134,0
2581,7.81,96.88295165,40.82750228,33,0.069,0.521,0.074,0
2582,8.12,96.95290859,45.87724238,33,0.124,0.531,0.144,0
2583,7.92,96.72897196,44.40789474,33,0.09,0.507,0.12,0
2585,7.09,95.90643275,40.55766793,33,0.017,0.42,0.071,0
2586,6.86,1.857585139,43.67262724,33,0.01,0.024,0.109,0
2588,6.89,74.48275862,55.90062112,33,0.011,0.084,0.382,0
2591,7.84,96.62162162,34.25366695,33,0.075,0.497,0.024,0
2593,7.07,54.14285714,43.64171298,33,0.016,0.054,0.107,0
2594,7.13,87.95811518,45.62647754,33,0.018,0.156,0.141,0
2595,7.3,74.51471509,43.92779783,33,0.024,0.084,0.113,0
2599,7.23,97.28682171,36.31010795,33,0.022,0.579,0.032,0
2600,8.45,98.10126582,45.43418761,33,0.196,0.717,0.137,0
2601,8.19,98.28150573,41.66014096,33,0.138,0.755,0.083,0
2602,8.11,98.05919457,40.3156551,33,0.121,0.71,0.067,0
2603,8.31,90.37711313,46.88413602,33,0.167,0.198,0.164,0
2604,10.03,70.96774194,52.94117647,33,0.574,0.074,0.301,0
2605,8.13,96.16766467,45.98459846,33,0.126,0.45,0.146,0
2606,9.43,90.6268307,53.22079076,33,0.435,0.204,0.307,0
2608,7.33,74.81751825,37.4069834,33,0.026,0.085,0.039,0
2609,7.23,55.43859649,38.39779006,33,0.022,0.054,0.047,0
2610,7.89,91.25214408,33.56946084,33,0.085,0.214,0.02,0
2611,7.9,23.73134328,47.14765101,33,0.087,0.04,0.17,0
2612,7.81,28.30930537,43.22674419,33,0.069,0.042,0.104,0
2613,7.56,70.60185185,37.49676082,33,0.043,0.073,0.04,0
2614,7.26,56.68016194,33.68087035,33,0.023,0.056,0.022,0
2615,6.88,1.803833145,36.32275793,33,0.011,0.023,0.033,0
2616,7.08,0,39.08392759,33,0.017,0,0.053,0
2617,7.87,11.39944393,43.12306101,33,0.082,0.032,0.103,0
2618,8.52,6.684491979,43.22660099,33,0.213,0.029,0.103,0
2619,7.06,0,29.99067164,33,0.016,0,0.011,0
2620,7.32,0.629722922,38.44592636,33,0.026,0.018,0.048,0
2621,7.19,1.478743068,39.6558467,33,0.02,0.022,0.059,0
2622,6.96,0,28.92720307,33,0.012,0,0.009,0
2623,7.12,0,33.58278765,33,0.018,0,0.021,0
2624,6.53,0,31.60315375,33,0.004,0,0.014,0
2625,6.86,1.777777778,26.87007874,33,0.01,0.023,0.007,0
2626,6.55,0,29.20489297,33,0.004,0,0.01,0
2628,5.33,0,45.2173913,33,0.001,0,0.132,0
2629,6.57,0,40.10152284,33,0.005,0,0.066,0
2630,6.07,0,93.50649351,33,0.002,0,0.996,0
2632,10.89,98.23529412,50.8797654,52.52346,0.724,0.739,0.246,0.149
2633,9.99,95.95375723,54.93947677,52.52346,0.566,0.425,0.354,0.149
2634,9.48,89.47368421,58.93747603,52.52346,0.444,0.182,0.464,0.149
2635,11.55,96.52087475,60.87699317,52.52346,0.792,0.483,0.517,0.149
2636,10.63,95.92711683,62.60186263,52.52346,0.686,0.421,0.574,0.149
2637,11.51,95.90069284,66.8184578,52.52346,0.79,0.419,0.739,0.149
2638,10.7,95.75645756,58.77126174,52.52346,0.698,0.406,0.459,0.149
2639,11.49,98.40989399,66.61546339,52.52346,0.788,0.779,0.73,0.149
2640,8,0,100,52.52346,0.102,0,0.999,0.149
2641,9.72,71.42857143,56.59679408,52.52346,0.505,0.075,0.403,0.149
2642,10.63,92.21556886,59.1380251,52.52346,0.686,0.237,0.471,0.149
2643,10.24,97.2299169,60.16825165,52.52346,0.625,0.573,0.499,0.149
2644,9.17,97.09401709,59.32648152,52.52346,0.364,0.553,0.477,0.149
2645,10.35,96.80608365,63.42033502,52.52346,0.645,0.515,0.603,0.149
2646,9.94,97.71689498,60.15824994,52.52346,0.555,0.653,0.499,0.149
2647,9.22,98.82988299,61.60149848,52.52346,0.379,0.871,0.539,0.149
2648,10.2,96.51567944,60.75285406,52.52346,0.615,0.482,0.516,0.149
2650,10.77,95.94594595,58.456099,52.52346,0.709,0.423,0.452,0.149
2651,9.77,98.72935197,56.30402385,52.52346,0.517,0.847,0.394,0.149
2652,10.17,98.05615551,62.58992806,52.52346,0.604,0.709,0.574,0.149
2653,10.49,96.15384615,65.51009839,52.52346,0.665,0.448,0.678,0.149
2654,9.84,98.36763662,61.52443472,52.52346,0.534,0.771,0.538,0.149
2655,9.97,89.75650714,65.5645785,52.52346,0.563,0.186,0.681,0.149
2656,10.37,98.2484948,66.07899412,52.52346,0.649,0.744,0.706,0.149
2657,10.09,92.31905465,63.40988712,52.52346,0.589,0.241,0.603,0.149
2659,10.21,96.13636364,60.17262639,52.52346,0.618,0.447,0.5,0.149
2661,10.94,99.80314961,68.01705757,52.52346,0.733,0.989,0.784,0.149
2662,10.99,97.99373041,69.50389912,52.52346,0.739,0.698,0.838,0.149
2664,10.5,97.94238683,65.50194121,52.52346,0.668,0.688,0.678,0.149
2665,10.63,98.81284916,68.02721088,52.52346,0.686,0.868,0.785,0.149
2666,10.26,93.01848049,65.44136352,52.52346,0.628,0.264,0.676,0.149
2667,8.83,99.68760847,53.77251762,52.52346,0.271,0.984,0.322,0.149
2669,10.63,97.18649518,62.01694565,52.52346,0.686,0.567,0.554,0.149
2671,11.16,91.85248714,66.98434309,52.52346,0.76,0.229,0.744,0.149
2672,9.43,91.92546584,54.76038339,52.52346,0.435,0.23,0.347,0.149
2673,8.21,76.56012177,59.04986258,52.52346,0.144,0.09,0.467,0.149
2674,9.7,98.64718615,56.95213748,52.52346,0.501,0.83,0.412,0.149
2675,8.68,97.18706048,58.09939302,52.52346,0.243,0.567,0.44,0.149
2676,10.08,98.6431479,64.782139,52.52346,0.587,0.83,0.647,0.149
2677,9.28,97.90398918,58.21515047,52.52346,0.393,0.683,0.445,0.149
2678,8.89,98.73801111,61.63809524,52.52346,0.286,0.849,0.541,0.149
2679,9.23,96.30212431,61.87064677,52.52346,0.382,0.462,0.549,0.149
2680,9.13,96.3058976,58.2536854,52.52346,0.349,0.463,0.445,0.149
2681,9.69,96.92307692,59.90883868,52.52346,0.499,0.526,0.492,0.149
2684,8.75,95.08532423,53.8893617,52.52346,0.256,0.36,0.325,0.149
2685,8.71,97.4789916,58.68969876,52.52346,0.248,0.611,0.457,0.149
2686,9.4,98.21826281,60.66814323,52.52346,0.426,0.735,0.514,0.149
2687,8.3,92.58160237,50.86860778,52.52346,0.165,0.248,0.245,0.149
2688,8.76,94.01709402,56.35026738,52.52346,0.258,0.301,0.396,0.149
2689,8.89,98.0573543,60.34798535,52.52346,0.286,0.71,0.506,0.149
2691,8.56,95.36903039,58.6429113,52.52346,0.219,0.381,0.456,0.149
2692,8.84,97.10526316,55.6043214,52.52346,0.275,0.553,0.375,0.149
2693,8.66,96.50537634,55.07949791,52.52346,0.238,0.481,0.357,0.149
2694,9.9,98.24120603,52.81712307,52.52346,0.546,0.741,0.297,0.149
2696,8.35,96.83544304,52.13254593,52.52346,0.174,0.518,0.28,0.149
2697,8.82,98.79963066,46.50887574,52.52346,0.269,0.864,0.156,0.149
2699,8.8,97.11286089,55.30864198,52.52346,0.265,0.555,0.365,0.149
2701,9.31,96.55555556,69.21499707,52.52346,0.401,0.487,0.829,0.149
2702,8.86,99.23869234,48.47860347,52.52346,0.279,0.944,0.195,0.149
2703,9.7,98.098434,51.26304228,52.52346,0.501,0.716,0.255,0.149
2704,8.87,96.55589124,57.26830798,52.52346,0.281,0.487,0.419,0.149
2705,8.61,100,55.77464789,52.52346,0.229,0.992,0.38,0.149
2706,8.59,94.7826087,51.62833771,52.52346,0.224,0.341,0.267,0.149
2707,8.59,96.61523146,48.36226021,52.52346,0.224,0.495,0.192,0.149
2708,10.77,96.84361549,55.58431953,52.52346,0.709,0.519,0.374,0.149
2709,8.92,97.08265802,58.19060167,52.52346,0.294,0.551,0.444,0.149
2710,8.8,95.11841469,43.59631148,52.52346,0.265,0.363,0.107,0.149
2711,8.86,92.84096058,44.44996275,52.52346,0.279,0.255,0.121,0.149
2712,8.89,97.46321664,48.70473169,52.52346,0.286,0.607,0.198,0.149
2713,11.29,95.31772575,54.6875,52.52346,0.77,0.376,0.346,0.149
2714,8.77,95.32654284,56.10030542,52.52346,0.259,0.377,0.387,0.149
2715,10.77,83.17073171,55.33063428,52.52346,0.709,0.113,0.367,0.149
2719,9.42,91.8079096,52.24534502,52.52346,0.432,0.227,0.283,0.149
2720,8.83,95.68345324,47.62931034,52.52346,0.271,0.401,0.181,0.149
2722,9.16,97.30010384,50.95108696,52.52346,0.36,0.582,0.248,0.149
2723,9.24,97.63681592,48.20846906,52.52346,0.384,0.637,0.19,0.149
2724,10.69,97.59106933,59.85558458,52.52346,0.696,0.629,0.49,0.149
2726,9.56,97.00476515,57.28780802,52.52346,0.467,0.54,0.42,0.149
2727,9.55,95.49356223,53.68283093,52.52346,0.463,0.388,0.32,0.149
2729,10.19,97.56097561,56.50571323,52.52346,0.61,0.625,0.4,0.149
2730,9.96,97.47155499,54.56459618,52.52346,0.56,0.609,0.342,0.149
2731,9.34,97.02531646,62.86363636,52.52346,0.41,0.542,0.582,0.149
2732,12.12,95.68403909,64.9533773,52.52346,0.827,0.401,0.653,0.149
2733,10.86,95.3002611,57.88494078,52.52346,0.72,0.375,0.435,0.149
2734,9.25,94.59824443,54.09001314,52.52346,0.387,0.331,0.329,0.149
2735,9.78,97.18804921,59.37934229,52.52346,0.519,0.567,0.479,0.149
2736,9.69,93.32949971,53.7972057,52.52346,0.499,0.273,0.323,0.149
2737,9.35,94.91899853,55.32336516,52.52346,0.412,0.351,0.366,0.149
2738,8.67,96.14512472,55.34941953,52.52346,0.24,0.447,0.368,0.149
2739,7.81,97.86603438,56.17021277,52.52346,0.069,0.676,0.391,0.149
2740,10.94,98.0365606,63.31088267,52.52346,0.733,0.707,0.601,0.149
2742,9.2,97.97592998,53.7554643,52.52346,0.372,0.695,0.322,0.149
2743,9.48,97.93601651,55.38261997,52.52346,0.444,0.687,0.37,0.149
